municipality,quarter_year,total_sunshine_h,mean_sunshine_h,windspeed_mean_kmh,total_precipitation_mm,mean_precipitation_mm
Aveiro,2Q 2024,1037.4882083333334,11.400969322344324,14.37032967032967,256.6,2.81978021978022
Aveiro,3Q 2020,1096.8057055555555,11.921801147342995,14.06304347826087,51.2,0.5565217391304348
Aveiro,3Q 2021,1047.4301333333333,11.385110144927536,13.777173913043478,113.2,1.2304347826086957
Aveiro,3Q 2022,1078.5829222222221,11.723727415458937,13.18695652173913,146.6,1.5934782608695652
Aveiro,3Q 2023,1070.1459444444445,11.6320211352657,14.493478260869566,135.5,1.4728260869565217
Aveiro,3Q 2024,1050.2848694444444,11.4161398852657,14.704347826086956,94.1,1.0228260869565218
Aveiro,4Q 2019,586.8574472222223,6.3788852958937206,15.431521739130435,637.8,6.932608695652173
Aveiro,4Q 2020,640.4793222222222,6.961731763285024,13.556521739130435,410.8,4.465217391304348
Aveiro,4Q 2021,687.8373833333334,7.47649329710145,12.431521739130435,321.7,3.4967391304347823
Aveiro,4Q 2022,536.2126805555556,5.828398701690822,14.36304347826087,818.7,8.898913043478261
Aveiro,4Q 2023,581.9792416666667,6.325861322463768,13.255434782608695,575.2,6.252173913043479
Aveiro,4Q 2024,653.9175027777778,7.107798943236715,11.765217391304349,331.09999999999997,3.5989130434782606
Avis,1Q 2020,672.1939666666667,7.386746886446887,10.1989010989011,142.6,1.567032967032967
Avis,1Q 2021,652.6924472222222,7.2521383024691355,11.006666666666668,216.7,2.4077777777777776
Avis,1Q 2022,729.32545,8.103616111111112,10.794444444444444,148.7,1.652222222222222
Avis,1Q 2023,757.6378888888889,8.418198765432098,10.71111111111111,99.1,1.1011111111111112
Avis,1Q 2024,660.044175,7.253232692307693,11.824175824175825,377.8,4.151648351648352
Avis,1Q 2025,645.0753222222222,7.167503580246914,11.482222222222223,440.4,4.893333333333333
Avis,2Q 2020,977.56195,10.742439010989012,10.183516483516485,178.2,1.9582417582417582
Avis,2Q 2021,1023.601575,11.248368956043956,9.785714285714286,153.4,1.6857142857142857
Avis,2Q 2022,1027.7633083333333,11.294102289377289,11.282417582417583,91.4,1.0043956043956044
Avis,2Q 2023,1064.6242472222223,11.699167551892552,10.104395604395604,102.5,1.1263736263736264
Avis,2Q 2024,1018.3122888888889,11.190244932844934,10.397802197802198,126.89999999999999,1.3945054945054944
Avis,3Q 2020,1103.175175,11.991034510869566,9.707608695652175,40.8,0.4434782608695652
Avis,3Q 2021,1083.7455666666667,11.779843115942029,10.516304347826088,54.099999999999994,0.5880434782608696
Avis,3Q 2022,1077.804561111111,11.715266968599034,9.873913043478261,40.7,0.44239130434782614
Avis,3Q 2023,1083.4770944444444,11.776924939613526,10.565217391304348,73.9,0.8032608695652175
Avis,3Q 2024,1080.8068694444444,11.747900754830917,10.433695652173913,15.2,0.16521739130434782
Avis,4Q 2019,597.5791333333333,6.49542536231884,11.996739130434783,344.5,3.744565217391304
Avis,4Q 2020,632.1044833333333,6.870700905797101,10.498913043478261,299.0,3.25
Avis,4Q 2021,711.8433444444445,7.737427657004831,10.789130434782608,173.2,1.8826086956521737
Avis,4Q 2022,571.6924555555555,6.21404842995169,10.705434782608695,448.7,4.877173913043478
Avis,4Q 2023,600.0333388888889,6.522101509661836,9.988043478260868,348.7,3.7902173913043478
Avis,4Q 2024,688.1823222222222,7.480242632850241,11.141304347826088,194.6,2.115217391304348
Azambuja,1Q 2020,701.0294611111111,7.703620451770452,11.602197802197802,100.1,1.0999999999999999
Azambuja,1Q 2021,677.6059361111111,7.528954845679012,12.508888888888889,217.5,2.4166666666666665
Azambuja,1Q 2022,725.297375,8.058859722222222,11.61111111111111,138.0,1.5333333333333334
Azambuja,1Q 2023,748.6569027777778,8.318410030864197,11.056666666666667,108.60000000000001,1.2066666666666668
Azambuja,1Q 2024,685.3911138888889,7.531770482295482,12.174725274725276,281.9,3.0978021978021975
Azambuja,1Q 2025,611.5567416666667,6.7950749074074075,11.06,436.3,4.847777777777778
Azambuja,2Q 2020,1024.0912222222223,11.253749694749695,13.77032967032967,180.3,1.9813186813186814
Azambuja,2Q 2021,1053.1078083333334,11.57261327838828,14.131868131868131,130.0,1.4285714285714286
Azambuja,2Q 2022,1049.6737277777777,11.534876129426129,15.62967032967033,53.0,0.5824175824175825
Azambuja,2Q 2023,1074.8230611111112,11.811242429792431,14.874725274725273,52.7,0.5791208791208792
Azambuja,2Q 2024,1030.7735138888888,11.32718147130647,14.072527472527472,84.3,0.9263736263736263
Azambuja,3Q 2020,1088.5958055555554,11.832563103864732,15.665217391304349,38.9,0.42282608695652174
Azambuja,3Q 2021,1088.4613722222223,11.831101871980676,16.20978260869565,64.8,0.7043478260869565
Azambuja,3Q 2022,1069.0574416666666,11.620189583333332,14.717391304347826,49.0,0.532608695652174
Azambuja,3Q 2023,1074.7540444444444,11.68210917874396,16.207608695652173,38.9,0.42282608695652174
Azambuja,3Q 2024,1062.7567833333333,11.551704166666665,16.953260869565216,26.4,0.28695652173913044
Azambuja,4Q 2019,652.0607305555556,7.08761663647343,13.843478260869563,236.3,2.5684782608695653
Azambuja,4Q 2020,651.8766333333333,7.0856155797101446,11.670652173913044,225.3,2.448913043478261
Azambuja,4Q 2021,731.7698194444445,7.954019776570049,12.14782608695652,134.0,1.4565217391304348
Azambuja,4Q 2022,587.1428194444444,6.381987167874396,11.898913043478261,365.09999999999997,3.968478260869565
Azambuja,4Q 2023,625.9060000000001,6.803326086956522,10.05108695652174,227.5,2.472826086956522
Azambuja,4Q 2024,695.1383805555556,7.5558519625603875,10.501086956521739,239.9,2.607608695652174
Baião,1Q 2020,669.0320333333333,7.3520003663003655,9.09010989010989,392.40000000000003,4.312087912087913
Baião,1Q 2021,646.2157638888889,7.180175154320987,9.62888888888889,552.2,6.135555555555556
Baião,1Q 2022,697.5103333333334,7.750114814814816,9.167777777777777,187.6,2.0844444444444443
Baião,1Q 2023,689.9356444444445,7.6659516049382725,9.863333333333333,393.0,4.366666666666666
Baião,1Q 2024,573.1650972222222,6.2985175518925525,10.283516483516483,714.7,7.853846153846154
Baião,1Q 2025,587.6545527777778,6.529495030864197,9.186666666666666,541.1,6.012222222222222
Baião,2Q 2020,1000.6814277777778,10.996499206349206,7.7989010989011,277.4,3.048351648351648
Baião,2Q 2021,1029.7778583333334,11.316240201465202,8.223076923076922,285.8,3.1406593406593406
Baião,2Q 2022,1015.3028583333333,11.157174267399268,8.2010989010989,221.7,2.436263736263736
Baião,2Q 2023,1048.6083833333332,11.523169047619046,8.05054945054945,232.0,2.5494505494505493
Baião,2Q 2024,996.5042194444444,10.950595818070818,9.159340659340659,269.5,2.9615384615384617
Baião,3Q 2020,1101.330013888889,11.97097841183575,8.177173913043477,80.5,0.875
Baião,3Q 2021,1070.4279638888888,11.635086564009661,7.656521739130435,113.3,1.2315217391304347
Baião,3Q 2022,1095.6445666666666,11.909180072463768,7.906521739130435,112.0,1.2173913043478262
Baião,3Q 2023,1082.8302305555555,11.769893810386474,7.683695652173912,122.6,1.3326086956521739
Baião,3Q 2024,1076.633011111111,11.702532729468599,8.210869565217392,86.0,0.9347826086956522
Baião,4Q 2019,515.7247472222223,5.60570377415459,9.832608695652175,1009.6,10.97391304347826
Baião,4Q 2020,608.4091333333333,6.613142753623189,8.988043478260868,568.9,6.183695652173912
Baião,4Q 2021,660.7706000000001,7.182289130434783,9.189130434782609,370.3,4.025
Baião,4Q 2022,502.76798055555554,5.464869353864734,8.447826086956523,805.0,8.75
Baião,4Q 2023,528.9837611111111,5.749823490338164,10.003260869565217,790.6,8.593478260869565
Baião,4Q 2024,623.1102305555555,6.772937288647342,9.484782608695653,390.0,4.239130434782608
Barcelos,1Q 2020,635.6609694444444,6.985285378510378,10.753846153846155,399.7,4.392307692307692
Barcelos,1Q 2021,625.8696416666667,6.954107129629629,11.443333333333335,554.7,6.163333333333334
Barcelos,1Q 2022,674.2664722222222,7.491849691358024,10.136666666666667,196.4,2.1822222222222223
Barcelos,1Q 2023,664.8034277777778,7.38670475308642,11.20111111111111,441.9,4.91
Barcelos,1Q 2024,574.1453194444445,6.309289224664225,11.491208791208791,785.3,8.62967032967033
Barcelos,1Q 2025,580.0407888888889,6.444897654320988,10.59,648.8,7.208888888888889
Barcelos,2Q 2020,935.5014638888889,10.280235866910868,9.537362637362637,309.6,3.4021978021978025
Barcelos,2Q 2021,1015.0662666666667,11.15457435897436,9.673626373626373,319.9,3.5153846153846153
Barcelos,2Q 2022,977.5531111111111,10.74234188034188,10.291208791208792,280.9,3.0868131868131865
Barcelos,2Q 2023,983.2244555555556,10.804664346764346,9.537362637362637,265.5,2.9175824175824174
Barcelos,2Q 2024,980.7923166666667,10.777937545787546,10.589010989010989,322.6,3.5450549450549453
Barcelos,3Q 2020,1067.05765,11.598452717391304,9.31195652173913,92.6,1.0065217391304346
Barcelos,3Q 2021,1030.6138583333334,11.20232454710145,8.794565217391305,143.7,1.5619565217391302
Barcelos,3Q 2022,1049.9038083333332,11.411997916666666,9.03695652173913,173.6,1.8869565217391304
Barcelos,3Q 2023,1030.349975,11.19945625,9.42608695652174,207.6,2.256521739130435
Barcelos,3Q 2024,1024.3504,11.13424347826087,9.359782608695653,184.9,2.009782608695652
Barcelos,4Q 2019,524.9379472222222,5.705847252415459,11.826086956521738,949.4,10.319565217391304
Barcelos,4Q 2020,557.2239083333334,6.056781612318841,11.166304347826086,561.7,6.105434782608696
Barcelos,4Q 2021,641.0161861111111,6.967567240338164,10.373913043478261,366.1,3.979347826086957
Barcelos,4Q 2022,453.5551972222222,4.929947795893719,12.292391304347827,1290.2,14.023913043478261
Barcelos,4Q 2023,518.0033055555556,5.630470712560387,11.494565217391305,918.7,9.985869565217392
Barcelos,4Q 2024,592.1429694444445,6.4363366243961355,9.626086956521739,449.1,4.881521739130435
Barreiro,1Q 2020,752.3005944444444,8.2670394993895,11.748351648351647,90.8,0.9978021978021978
Barreiro,1Q 2021,710.5493833333334,7.894993148148148,12.944444444444445,241.4,2.6822222222222223
Barreiro,1Q 2022,752.8407722222222,8.364897469135801,11.482222222222223,120.1,1.3344444444444443
Barreiro,1Q 2023,762.3264583333333,8.47029398148148,11.437777777777779,103.5,1.15
Barreiro,1Q 2024,717.3437055555555,7.882897863247863,13.17032967032967,284.1,3.1219780219780224
Barreiro,1Q 2025,652.0182222222222,7.2446469135802465,11.335555555555556,420.8,4.6755555555555555
Barreiro,2Q 2020,1065.5893805555556,11.709773412698414,12.751648351648353,205.4,2.257142857142857
Barreiro,2Q 2021,1095.5489583333333,12.038999542124541,12.910989010989011,148.5,1.6318681318681318
Barreiro,2Q 2022,1088.4482694444443,11.960969993894993,14.392307692307693,68.4,0.7516483516483518
Barreiro,2Q 2023,1105.684125,12.150375,13.712087912087911,93.5,1.0274725274725274
Barreiro,2Q 2024,1054.1462777777779,11.584025030525032,12.5978021978022,86.6,0.9516483516483516
Barreiro,3Q 2020,1091.5758944444444,11.864955374396136,13.123913043478263,38.4,0.41739130434782606
Barreiro,3Q 2021,1101.4203722222223,11.971960567632852,13.891304347826088,60.5,0.657608695652174
Barreiro,3Q 2022,1076.7278000000001,11.703563043478262,12.122826086956522,64.9,0.7054347826086957
Barreiro,3Q 2023,1091.9461833333332,11.868980253623187,13.78804347826087,36.9,0.4010869565217391
Barreiro,3Q 2024,1069.9411055555556,11.629794625603866,13.584782608695651,25.299999999999997,0.27499999999999997
Barreiro,4Q 2019,679.9023194444444,7.390242602657004,13.815217391304348,256.8,2.7913043478260873
Barreiro,4Q 2020,688.165263888889,7.480057216183575,12.0,207.6,2.256521739130435
Barreiro,4Q 2021,752.6362916666667,8.180829257246376,11.92608695652174,141.7,1.5402173913043478
Barreiro,4Q 2022,630.736025,6.855826358695652,12.725,433.1,4.7076086956521745
Barreiro,4Q 2023,655.1892833333334,7.121622644927537,11.161956521739132,241.3,2.622826086956522
Barreiro,4Q 2024,745.5650055555556,8.10396745169082,11.05,200.9,2.1836956521739133
Batalha,1Q 2020,720.49055,7.917478571428571,12.073626373626373,190.7,2.0956043956043953
Batalha,1Q 2021,684.7643861111111,7.608493179012346,13.061111111111112,313.7,3.4855555555555555
Batalha,1Q 2022,718.89325,7.987702777777778,12.858888888888888,155.3,1.7255555555555557
Batalha,1Q 2023,733.8187944444445,8.153542160493828,12.853333333333333,228.2,2.5355555555555553
Batalha,1Q 2024,664.7725611111111,7.30519297924298,14.014285714285714,550.5,6.049450549450549
Batalha,1Q 2025,632.9520722222222,7.0328008024691355,12.144444444444444,533.7,5.930000000000001
Batalha,2Q 2020,1009.180375,11.08989423076923,12.152747252747254,247.6,2.720879120879121
Batalha,2Q 2021,1041.6666666666667,11.446886446886447,11.558241758241758,231.3,2.541758241758242
Batalha,2Q 2022,1051.7460305555555,11.557648687423686,13.264835164835164,136.8,1.5032967032967035
Batalha,2Q 2023,1047.6852944444445,11.513025213675213,12.0,128.7,1.4142857142857141
Batalha,2Q 2024,1032.8798972222223,11.350328540903542,12.127472527472527,244.9,2.6912087912087914
Batalha,3Q 2020,1059.8331777777778,11.519925845410627,11.360869565217392,78.8,0.8565217391304347
Batalha,3Q 2021,1058.1215166666666,11.501320833333333,11.905434782608696,73.6,0.7999999999999999
Batalha,3Q 2022,1055.7324805555556,11.47535304951691,11.280434782608696,73.3,0.7967391304347826
Batalha,3Q 2023,1057.0911972222223,11.490121708937199,12.405434782608696,80.4,0.8739130434782609
Batalha,3Q 2024,1027.9177,11.17301847826087,11.769565217391303,40.400000000000006,0.43913043478260877
Batalha,4Q 2019,636.9192361111111,6.923035175120773,14.615217391304347,523.5,5.690217391304348
Batalha,4Q 2020,669.4581055555556,7.276718538647343,13.155434782608696,371.09999999999997,4.033695652173913
Batalha,4Q 2021,693.2857166666666,7.5357143115942025,12.834782608695651,263.9,2.868478260869565
Batalha,4Q 2022,567.9156222222222,6.172995893719806,14.08695652173913,505.0,5.489130434782608
Batalha,4Q 2023,624.5613444444444,6.788710265700483,11.97717391304348,391.6,4.256521739130435
Batalha,4Q 2024,679.2018833333333,7.382629166666666,12.565217391304348,237.6,2.5826086956521737
Beja,1Q 2020,725.6233972222223,7.973883485958487,10.202197802197801,123.60000000000001,1.3582417582417583
Beja,1Q 2021,695.2977333333333,7.72553037037037,11.44,201.1,2.2344444444444442
Beja,1Q 2022,752.9192166666667,8.365769074074073,10.274444444444445,148.6,1.651111111111111
Beja,1Q 2023,764.2867083333333,8.492074537037038,10.605555555555556,64.3,0.7144444444444444
Beja,1Q 2024,704.400125,7.740660714285714,12.193406593406593,293.5,3.2252747252747254
Beja,1Q 2025,671.3568333333334,7.459520370370371,12.265555555555556,422.9,4.698888888888889
Beja,2Q 2020,1005.49435,11.049388461538463,11.132967032967032,154.8,1.7010989010989013
Beja,2Q 2021,1063.8769083333334,11.690955036630037,11.231868131868133,107.0,1.1758241758241759
Beja,2Q 2022,1054.1255222222221,11.583796947496946,12.585714285714285,68.0,0.7472527472527473
Beja,2Q 2023,1089.490663888889,11.97242487789988,11.006593406593407,55.099999999999994,0.6054945054945055
Beja,2Q 2024,1064.2173527777777,11.694696184371184,11.213186813186812,36.6,0.4021978021978022
Beja,3Q 2020,1111.5317194444444,12.081866515700483,10.816304347826087,22.9,0.24891304347826085
Beja,3Q 2021,1102.369875,11.982281250000002,11.293478260869565,63.5,0.6902173913043478
Beja,3Q 2022,1083.2248805555555,11.774183484299517,10.892391304347827,62.400000000000006,0.6782608695652175
Beja,3Q 2023,1096.8345916666667,11.922115126811594,11.423913043478262,64.7,0.7032608695652174
Beja,3Q 2024,1103.2499027777778,11.991846769323672,11.26304347826087,10.3,0.11195652173913044
Beja,4Q 2019,667.3600416666667,7.2539134963768115,12.23913043478261,195.3,2.122826086956522
Beja,4Q 2020,669.02805,7.272044021739131,10.679347826086957,264.1,2.8706521739130437
Beja,4Q 2021,747.4645833333334,8.124615036231885,10.908695652173913,123.5,1.3423913043478262
Beja,4Q 2022,655.8429083333333,7.1287272644927535,10.755434782608695,253.0,2.75
Beja,4Q 2023,681.5812583333334,7.408491938405797,9.868478260869566,165.6,1.8
Beja,4Q 2024,717.4047166666667,7.797877355072464,11.44891304347826,164.9,1.7923913043478261
Belmonte,1Q 2020,646.7087638888888,7.106689713064712,11.802197802197803,129.9,1.4274725274725275
Belmonte,1Q 2021,695.5515333333333,7.72835037037037,14.181111111111111,143.2,1.591111111111111
Belmonte,1Q 2022,647.4250805555556,7.19361200617284,12.885555555555555,110.9,1.2322222222222223
Belmonte,1Q 2023,754.7193694444444,8.385770771604937,12.873333333333333,47.6,0.5288888888888889
Belmonte,1Q 2024,629.7528,6.920360439560439,13.46923076923077,246.8,2.7120879120879122
Belmonte,1Q 2025,613.5952194444444,6.817724660493827,13.344444444444445,220.5,2.45
Belmonte,2Q 2020,1024.5232944444444,11.25849774114774,12.350549450549451,127.9,1.4054945054945056
Belmonte,2Q 2021,1014.910175,11.152859065934067,12.363736263736262,131.2,1.4417582417582417
Belmonte,2Q 2022,1068.3412611111112,11.74001385836386,12.346153846153847,77.7,0.8538461538461539
Belmonte,2Q 2023,1057.528838888889,11.621196031746033,11.224175824175823,134.9,1.4824175824175825
Belmonte,2Q 2024,1114.8624111111112,12.251235286935287,11.467032967032967,62.9,0.6912087912087912
Belmonte,3Q 2020,1105.4044361111112,12.015265609903382,11.61304347826087,26.8,0.29130434782608694
Belmonte,3Q 2021,1105.4782861111112,12.016068327294686,11.181521739130435,46.9,0.5097826086956522
Belmonte,3Q 2022,1118.0447638888888,12.15266047705314,11.554347826086957,62.5,0.6793478260869565
Belmonte,3Q 2023,1106.6054694444445,12.028320320048309,10.892391304347827,63.1,0.6858695652173913
Belmonte,3Q 2024,1105.4095055555556,12.015320712560387,11.244565217391305,41.699999999999996,0.45326086956521733
Belmonte,4Q 2019,605.8699666666666,6.585543115942029,13.134782608695653,214.3,2.3293478260869565
Belmonte,4Q 2020,670.6574222222222,7.28975458937198,11.983695652173912,157.1,1.7076086956521739
Belmonte,4Q 2021,668.0109222222222,7.260988285024155,11.870652173913042,136.0,1.4782608695652173
Belmonte,4Q 2022,601.7312944444444,6.540557548309178,11.905434782608696,160.1,1.7402173913043477
Belmonte,4Q 2023,627.7499666666666,6.82336920289855,11.857608695652175,114.39999999999999,1.2434782608695651
Belmonte,4Q 2024,686.1984916666667,7.458679257246376,12.020652173913044,162.9,1.7706521739130436
Benavente,1Q 2020,639.6933722222223,7.029597496947497,12.197802197802197,72.3,0.7945054945054945
Benavente,1Q 2021,683.016625,7.589073611111111,12.495555555555555,106.0,1.1777777777777778
Benavente,1Q 2022,695.7731638888889,7.7308129320987655,10.362222222222222,74.3,0.8255555555555555
Benavente,1Q 2023,719.2582944444445,7.991758827160494,12.022222222222222,82.7,0.9188888888888889
